comment_id,content,like_count,topic,topic_name,sentiment_score,sentiment_label,platform
7582137628838806329,"雷军说这句话的时候：2019年1月10日，针对的某耀机型某部件还没量产，就提前一个月上市碰瓷的怒怼。
某为被封禁的时间是2019年5月15日开始。
所以哪怕作为一个很低级的“数码”博主，就能随便断章取义？真的泥马离谱。",4,1,品牌情感支持,0.1017771288752555,负面,douyin
7582146242714911524,"被制裁前:一支独放不是春！
被制裁时:有本事拿货来卖啊！
现在:我们要抱团取暖！",2,1,品牌情感支持,0.1140124052762985,负面,douyin
7511634938438845184,@蛮小满 @凶猛的组织液 @岁岁半 @柠檬炸薯片 @用户9179394205328 只有京爷用华为[流泪],3,1,品牌情感支持,0.5043023824691772,中性,douyin
7378330182544179995,"轻薄办公笔记本 华为的哪款比较好用
朋友们推荐一下[捂脸]",1,2,品牌竞争对比,0.9871699810028076,正面,douyin
7382215996424274715,简单支持一下,4,1,品牌情感支持,0.957308292388916,正面,douyin
7581198776015094538,华为可是硬生生把思科这个巨头拉下神坛了，学过网络的应该都知道吧，现在华为能直接参与RFC定义，国内目前能参与协议制定的只有华为。别光拿个手机业务说事，能做基础设施的才是硬实力[黄脸干杯],0,1,品牌情感支持,0.9202198386192322,正面,douyin
7536531139147858703,这声音就像小说里无敌世间的老者,0,1,品牌情感支持,0.901928722858429,正面,douyin
7540978071782327098,到现在还有人认为华为的主要目标和业务是移动终端[看],1,2,品牌竞争对比,0.9057806134223938,正面,douyin
7183285567663751993,因为动物不会塌房，翻车[看],75391,2,品牌竞争对比,0.9025206565856934,正面,douyin
7182183266568635151,这一波，华为广告在大气层[流泪],22282,1,品牌情感支持,0.6185760498046875,中性,douyin
7182175675665662724,真好，你这一解说让我知道了华为所有的优点[流泪][泣不成声],80526,1,品牌情感支持,0.946214497089386,正面,douyin
7182169212471034636,看似在讲广告，实则在打广告[暗中观察],262380,1,品牌情感支持,0.1447217464447021,负面,douyin
7182180429420086019,who are we，华为正宗英文发音，歪果仁也能轻松发出来,36968,2,品牌竞争对比,0.7896080613136292,正面,douyin
7182195818903388966,我为啥从来没看到过华为广告是在手机上没有吗[捂脸]，,193,1,品牌情感支持,0.0995663553476333,负面,douyin
7182202075782349624,哈哈哈哈笑死我了，作为华为用户表示没看过这些广告,5003,1,品牌情感支持,0.2351781278848648,负面,douyin
7182532642856141579,华为，掉了，自己的车轮碾压过，稀碎。结果，拿起来还能接电话，换个屏，又用了三年，今天还在用。,4086,1,品牌情感支持,0.6248466968536377,中性,douyin
7182169071768650553,应该打上标签#沉淀#185大帅哥#体育生,22661,1,品牌情感支持,0.6261176466941833,中性,douyin
7564072566383084340,华子，不需要你会营销，但必须把电影继续拍下去。,6338,0,产品功能体验,0.9657361507415771,正面,douyin
7566314408704623417,有这个防窥保护在地铁完全不用看手机了[尬笑],5381,1,品牌情感支持,0.9811619520187378,正面,douyin
7566538888237384506,上课偷偷玩突然弹出来时：,2325,1,品牌情感支持,0.5204489827156067,中性,douyin
7563973734974784314,一个广告都给我看入戏了，你怎么这么牛啊[流泪],830,2,品牌竞争对比,0.1865648031234741,负面,douyin
7566488394555147071,我老婆每次聊天都把聊天页面清理得干干净净，我说为什么聊了就要删除，他说他喜欢干净的页面,713,0,产品功能体验,0.6907925009727478,中性,douyin
7566464562267063067,晚上一个人在家刷抖音，触发防窥保护才是最好的[调皮],626,2,品牌竞争对比,0.9306020736694336,正面,douyin
7566443571617743625,这个短片真好看，和看电影大片一样，越看越上瘾[赞],477,0,产品功能体验,0.9935818910598756,正面,douyin
7563990630595642148,好看，跟电影一样,426,0,产品功能体验,0.9616433382034302,正面,douyin
7564001604493837106,最后那个功能相当牛，很多APP安装时都要求允许访问图库、通讯录等，不同意就装不上，现在好了，重要图片可以单独加锁，图库可以进，但我未授权的图片你进来也看不到。,361,1,品牌情感支持,0.1357698589563369,负面,douyin
7544284391611155240,我在华为被制裁的最惨的时候，买了9000的4G手机支持了华为，打破5G壁垒的时候，花了6万多继续支持了华为。不因为最好，只因为最有骨气。,4955,1,品牌情感支持,0.7014766335487366,正面,douyin
7556831256933597993,致敬每一位硬着头皮买mate50的机主，你们是好样的[赞],4097,3,技术问题讨论,0.2976220250129699,负面,douyin
7538847077528585006,如果你的公司用不到华为的产品，那你的公司肯定是个小公司。,1935,0,产品功能体验,0.4160693883895874,中性,douyin
7538800561103340298,视频说到mate60的时候我真的热泪盈眶，对于那一天的发售至今都印象深刻，觉得发布会都没有就突然发售觉得好奇怪，后来才知道是代言人访华，那时候真的觉得好提气 [流泪],1571,0,产品功能体验,0.857516348361969,正面,douyin
7538891057091035931,有没有人和我一样最有科技感的公司首先想到的是DJI大疆[看],1338,0,产品功能体验,0.93988835811615,正面,douyin
7539115092211237673,我用华为不是因为他是最好的，而是我希望他成为最好的。[比心],1090,2,品牌竞争对比,0.8010722994804382,正面,douyin
7539910873415762728,我是MATE60机主，我更钦佩MATE50机主，他们真的是在华为i最需要的时刻挺身而出 [赞],981,3,技术问题讨论,0.7109944224357605,正面,douyin
7538848866016281379,你们知道当时一下买两部是多大决心,841,1,品牌情感支持,0.7052883505821228,正面,douyin
7540142594844738339,华为通信设备但凡公司大一点都会用到,667,1,品牌情感支持,0.9862295389175416,正面,douyin
7540623185311826731,其实买mate50的那批人也是真顶华为,630,1,品牌情感支持,0.9628089666366576,正面,douyin
7582266377874359078,日本索尼相机就是好啊,0,2,品牌竞争对比,0.9916307330131532,正面,douyin
7582266357787837227,这玩意儿扔美国也得卖两千美金[泪奔],0,2,品牌竞争对比,0.114886924624443,负面,douyin
7582172296531264315,再怎么样主持人都是用的苹子。[尬笑],3,3,技术问题讨论,0.8106951713562012,正面,douyin
7582128437051261755,实际上真的是这样的[奸笑]，虽然蔡司徕卡啥的有2亿像素，但是长焦和主摄实际上都不如华为……华为现在和蔡司，就差一个2亿像素了，等明年pura90攻破了2亿像素之后。那华为xmage影像系统几乎可以称之为世界最领先的移动影像了[看]…红枫影像、超大底双长焦、明年发布的连续可变长焦和2亿像素、超高动态主摄、慢动作等等……华为现在实际上就差一个2亿像素了，其余的都已经是世界几乎最领先的了,2,3,技术问题讨论,0.7413836121559143,正面,douyin
7582123557385536315,工作是工作，生活是生活,103,2,品牌竞争对比,0.9322263598442078,正面,douyin
7582192924731212570,余总：不放过任何一个打广告的机会[泣不成声],4,1,品牌情感支持,0.2917727828025818,负面,douyin
7582220490812425009,当年这张图片一出来鸿蒙生物评论一群戏子用苹果，这次什么晚会鸿蒙生物评论：央视都站台了一群央视名嘴加明星，这个含金量多高[捂脸],2,1,品牌情感支持,0.7032627463340759,正面,douyin
7582188436401799985,5G开发者，5G引领者，5G标准者，一家超越苹果，超越迈巴赫的公司，因为老特一句话就用不了5G啦[捂脸][捂脸][捂脸],7,0,产品功能体验,0.6784608960151672,中性,douyin
7581279598051427108,我的 purax 日日新签到 1000 多一点点[不失礼貌的微笑],0,0,产品功能体验,0.4483250975608825,中性,douyin
7577686373788975912,就这么说吧，华为被制裁了，它的芯片性能要比骁龙和苹果的芯片性能低了一大截。但是它的价格依然为什么这么贵？因为每一年每一代华为的新手机都会有新的科技成果放在上面，就比如当初的卫星通信。可以说，他在芯片被制裁，性能被迫降低之后，他依然选择从其他的科技方面来弥补这一个缺点。他依然让你享受到了更好的体验。但是某些厂商就不一样了，全是买来的一样的价格，它一年比一年贵。[看],43,3,技术问题讨论,0.7938070297241211,正面,douyin
7577800499711427377,我预测 再过两年麒麟芯片的性能基本能追上最新的高通 然后华为把最新的麒麟芯片下放到两三千的中端机 此时高通和发哥肯定会降价 说不定再过五到七年你甚至能看到其他厂商用鸿蒙系统＋高通的处理器[看],79,3,技术问题讨论,0.5384942889213562,中性,douyin
7577575994211500859,华为的常态，被喷680什么都是因为只有680了，那会确实没什么性价比，或者说挺坑的，但除了被制裁蛄蛹这两年，华为的东西都挺不错，而且是反向的越贵越有性价比[躺平],29,0,产品功能体验,0.9668437242507936,正面,douyin
7577569171606356736,推鸿蒙系统才是最重要的，要在最短的时间内完成系统软件的替换，手机和台式机必须打通，办公软件可以硬性规定换电脑，手机必须靠价格了,42,2,品牌竞争对比,0.9382386803627014,正面,douyin
7577605254197855013,因为华为之类的对单部手机净利润没要求，有些企业是明文规定产品净利润不能低于60％，所以不太降价，除了今年开始用京东方屏幕骗补然后再禁用京东方，这种情况企业才会允许净利润低于60％，因为可以骗中国政府的钱补给自己[捂脸],12,1,品牌情感支持,0.2762912809848785,负面,douyin
7580788437914632997,日日新是从新机激活开始领还是从活动开始日领，我预定了还没到货[泪奔],1,1,品牌情感支持,0.1375762820243835,负面,douyin
7577597863179338532,4999起步搭载麒麟旗舰芯片，友商要说太贵了智商税。2999搭载麒麟旗舰芯片，友商又要喷华为搞市场垄断。之前麒麟990的时候，加上优惠红包，2699起步的荣耀V30系列出来，友商喷华为搞价格战，别的没得喷，喷华为的手机套娃 [看],7,3,技术问题讨论,0.6734697222709656,中性,douyin
7582266138957775673,当我上这张图搁家如何破解[捂脸],1,0,产品功能体验,0.1235073506832122,负面,douyin
7582264273267802937,结果三星抄没抄好，拉了一坨大的[捂脸],3,1,品牌情感支持,0.3997976779937744,负面,douyin
7582263835755889445,这就是给你们开卷抄都抄不明白,0,1,品牌情感支持,0.0363771058619022,负面,douyin
7582260749977273114,要不是华为，三星的三折叠能有五公斤TNT当量,38,2,品牌竞争对比,0.4428512156009674,中性,douyin
7582250930621104923,以后网络上就会多一个成语，后发劣势[捂脸],4,1,品牌情感支持,0.1787989288568496,负面,douyin
7582205823689114426,科普一下，折叠屏内折很容易做，但外折就困难了，你们可以自己拿一块纸板试一下，只要纸板稍微厚一点，外折必定有损伤，而如果变薄成纸片，则外折必定跟铰链之间有位移,2,1,品牌情感支持,0.1799879521131515,负面,douyin
7582174528148554515,学机械四年了 这铰链把我看服了,11,2,品牌竞争对比,0.2406140267848968,负面,douyin
7582256713199387429,工业之美，只有做过制造业的才懂,43,2,品牌竞争对比,0.9651171565055848,正面,douyin
7582245069328876297,希望华为在车内饰上多下点功夫 要不然车里没彩电了[弱][弱][弱],0,1,品牌情感支持,0.938457190990448,正面,douyin
7582246282962649893,之前在厂里的时候做那个显示屏。线长跟我们说，这玩意儿就是。厂里把零件生产好，然后运到马来西亚。马来西亚那边组装一下，再运回来卖给中国人。,0,2,品牌竞争对比,0.2510347664356231,负面,douyin
7582086018410758949,田园犬要打过来了，我先跑了[钱],14,0,产品功能体验,0.2517527937889099,负面,douyin
7582266038370386729,廉价劳动力 富士康 特斯拉正好看重这一点 没了 这些你猜猜中国有多少人失业？[笑哭],0,1,品牌情感支持,0.6678071618080139,中性,douyin
7582075901992780601,两边流量都吃，怎么会起号成功,18,1,品牌情感支持,0.2213089019060135,负面,douyin
7582086169522045711,偷偷摸摸给伊朗卖禁品的是谁呀，好难猜呀[憨笑],20,1,品牌情感支持,0.6686376333236694,中性,douyin
7582114953072395050,同样是中国制造，质量就是要比国产品牌好，有时候想到某些品牌真是气不打一处来[尬笑]还是有很多值得学习的地方，路还很长[流泪]夸归夸但我对外国品牌不感冒，我更中意功能多的便捷的,3,0,产品功能体验,0.9592078328132628,正面,douyin
7582179218584224564,这管华为啥事?   [捂脸][捂脸][捂脸]  这不是中国制造业的功劳吗？,0,2,品牌竞争对比,0.3293541371822357,负面,douyin
7582087601748067107,山姆全是国产货这个话是人类能想出来的吗？现在想找到个全是国产货的超市也不太容易了吧,3,0,产品功能体验,0.3073238432407379,负面,douyin
7543095489135870758,优秀是拼出来的。凡是在华为“泡”过的人，会受到其它企业欢迎。,183,3,技术问题讨论,0.7090796232223511,正面,douyin
7544327332544332607,每个人的感受不一样吧，说说我的同学也是好朋友的经历：从他进华为到现在，我们的交流一直未断过，他是97年还是96年进华为的，刚开始做研发，后来换到了质量管理，照说早就有机会升职，但他一直秉承一个理念，职位越高，越容易被淘汰，压力也越大，他就呆在他自己能够承受的位置，真的到了45岁退休。刚退休的时候很迷茫，感觉自己脱离社会好久，不易再就业，结果担心是多余的，退休还没有一个月，猎头公司就找到他，去一家上市公司当顾问，还不用坐班，后来上市公司还给了他股权。工作一段时间后，信心更大了，他用华为的理念给上市公司建议，基本都被采纳了,26,1,品牌情感支持,0.7341764569282532,正面,douyin
7543169501572055827,任何事都是有得有失，但华为的经历 对她一生肯定是有积极的作用的，后面面对很多压力都能扛的住，而如果刚毕业选择轻松的工作 那以后稍微吃点苦 就受不了，,11,2,品牌竞争对比,0.9877996444702148,正面,douyin
7556115215075902265,我们单位老板也是走的华为狼性路线，报酬是很可以的。我现在快五年了，一直是高强度工作，生活中除了工作已经没有其他生活了，加班熬夜也属于正常现象，主要身体吃不消也卷不过年轻人，准备躺平了，换种活法。,6,2,品牌竞争对比,0.9747079014778136,正面,douyin
7545892053889778495,华为给的是真的多，工作强度也是真的大，心里承受的压力也更大。很多人虽然羡慕华为的工资，但是真要进去，是扛不住这么高强度的，所以华为招聘的门槛也很高。能进华为的我只建议干个五六年就要跳出来（除非能升到管理岗再坚持个几年），然后找个普通的企业干着。钱是赚不完的，家庭、生活都挺重要的，会赚钱也要会花钱。,20,1,品牌情感支持,0.974076211452484,正面,douyin
7543115076884480827,反过来冷静思考一下，为什么他35岁的以员工都要离职呢？因为血汗都给你榨干了，年轻的时候没毛病，35岁以后你身体不健康的因素就慢慢体现了，所以他马上就吃着你不背这个负担,6,1,品牌情感支持,0.907133400440216,正面,douyin
7543271452851258171,2015年5月10日，阿里日，杭州黄龙体育中心阿里日庆典，马云在会场对着几千人讲话，“在阿里，加班是必须的，但照顾好家庭更重要！如果在加班和家庭之间做选择，你一定要先处理好家庭的事，照顾好家人，再回来加班，快乐工作，认真生活送给大家共勉”,3,2,品牌竞争对比,0.6982871294021606,中性,douyin
7544035916965659418,华为工作忙应该是公认的，但钱给够，你干两份工作，人家给三份工资，其次，满几年，你就可以保留股份退休，为什么不坚持一下，毕竟是最年轻的时间段，多少人想有这个机会，而不得啊。,1,1,品牌情感支持,0.5019608736038208,中性,douyin
7543784038633489209,不要抱怨，工资福利能对得起自己的付出那么就是值得的。至少人家提供了一个平台给你来锤炼，人家老板也不是闲着能挣钱的。况且你在这个平台锤炼的这些经历都是学校学不来的，这是你简历上浓墨重彩的一笔，提高你身价的重要凭证！,3,0,产品功能体验,0.7414566874504089,正面,douyin
7563628497689051958,华为是个锻炼人的地方。从华为出来的人个个都是精英。再苦也值得。,8,0,产品功能体验,0.9871941208839417,正面,douyin
7450136980694270735,原来一直是华为和苹果交替换新，这周刚刚从iPhone换回mate70PRO+，以后应该不会再用苹果了，信号太差，很多细节功能没有，还有最重要一点是内心总感觉信息不安全。PRO+用下来我感觉最大的问题尺寸有点大，音量键位置也太靠上了，我单手按不到[尬笑],264,1,品牌情感支持,0.0310586374253034,负面,douyin
7450147726300283683,何同学还是更适合一本正经做科普和普通人一般不会思考并了解的科技科普视频，还有科技背景故事叙述的视频，在自己的赛道上加油[赞]一直支持你,54,1,品牌情感支持,0.973924994468689,正面,douyin
7525642022625198908,刚买两天1后悔死了,0,1,品牌情感支持,0.0334546230733394,负面,douyin
7452715669010121487,事实证明亏钱跟学历无关[大笑],19,1,品牌情感支持,0.2621220350265503,负面,douyin
7450382585521750835,"周围总有人嘲笑为什么用这种不成熟的系统，
我说当有一天我们回头看的时候，那是我们来时的路。",72,2,品牌竞争对比,0.9524317383766174,正面,douyin
7450379294604247858,用了果子八年，现在转投华子，没让我失望，目前不太跟手习惯需要一些时间[看],107,1,品牌情感支持,0.987617552280426,正面,douyin
7452001444502815526,mate70真心没有长在我的心趴上！没有60好看所以我选了..........,156,0,产品功能体验,0.4997607469558716,中性,douyin
7576498817337180985,奉劝大家千万不要买华为的手机，纯血鸿蒙不是正常人用的，所有的App之间不能互联鸿蒙系统里面的App，大部分的功能都被砍掉了，如果你要下载安卓系统的App，那么下完之后所有的App之间是不能联动的,0,2,品牌竞争对比,0.0164660513401031,负面,douyin
7566322039800841000,大家伙都是特工 为了防这个摇一摇手都练的特别稳,84,2,品牌竞争对比,0.9935417175292968,正面,douyin
7566334402448671547,虽然但是，这个app限制访问照片苹果老早就有了吧，前面那个隐私护盾如果在人比较多的场合的话怎么办旁边的人一不小心看到自己手机屏幕的话自己还看手机吗[尬笑]没有别的意思咱们华为也好厉害越来越厉害了等存到钱了给妈妈买个,9,1,品牌情感支持,0.6469590067863464,中性,douyin
7566438350606058249,我还以为乘务员亮血条了[杀马特],46,0,产品功能体验,0.28724205493927,负面,douyin
7581761662975591231,卖过草鞋吃过苦，打过曹操抗过吴，终是皇叔弃了蜀，接着奏乐接着舞！,1,1,品牌情感支持,0.6732335686683655,中性,douyin
7566351078402376474,之前买过一台P40 Pro+ 8888。还买了一台Mate30忘记多少钱了，全是新出来的时候就买了。我认为我以后不可能会再买华为手机，我现在用IQOO这一系列价格很亲民。用起来也很好。[赞],12,3,技术问题讨论,0.1385938078165054,负面,douyin
7578463364372923173,就因为没有APP强制广告和隐私防窥买的,0,1,品牌情感支持,0.4345283210277557,中性,douyin
7576362708661011257,华为终端广告拍得太好了，好像电影，它拥有引人入胜的故事情节、精美的画面设计和流畅的操作体验。无论是故事情节还是角色设定都非常吸引人，让人沉浸在这个虚拟的世界中。华为终端操作简单易懂，即使是新手也能很快上手。总的来说，我非常推荐😀😀[赞][赞][赞][赞][赞][赞][赞][赞][666][666][666][666],0,0,产品功能体验,0.9937556982040404,正面,douyin
7565278466993472307,"以前你用APP拍摄一张图片 从你授予他权限开  打开相机了  实际上它就可以录像  不止你要拍的那一瞬间
同一个时间段，你的前置摄像头  和后置摄像头都是在录像的  数据都可以传给这个APP的服务器
现在你用鸿蒙  你选择拍摄之后  拍摄的过程是由鸿蒙去完成的   最后你陈照片的那一张图片再由鸿蒙交给这个APP  APP只能拿到你这一张图片",0,1,品牌情感支持,0.1868012547492981,负面,douyin
7535355439182037794,男生用，不玩游戏但偶尔金铲铲，主要日常生活用，得抗造，不能卡，流畅用几年，续航和充电要够（不送外卖但是每天在外面），大白天在外面也要看得清屏幕，拍照可以高一点，有没有推荐的,38,0,产品功能体验,0.7307965159416199,正面,douyin
7536083107176809262,"预算5000到6000
平时就刷刷抖音
游戏原神还有王者
512G，没什么需要内存的地方
几乎不拍照
主要需求：续航，画面，分辨率
有没有懂得到老推荐一下，感谢",3,0,产品功能体验,0.9625460505485536,正面,douyin
7527723605179876154,我的Nova8内存满了啊啊现在想换一个了但华为我只看中了pura80的那种样子的摄像头但听说好多功能还不兼容，苹果又切不了小窗不知道怎么办了[流泪][流泪][流泪][流泪],1,3,技术问题讨论,0.3209293484687805,负面,douyin
7527591268110402331,真正的s 感觉还是mate30系和40系这两代  我看很多华为的老用户依旧还在用 而且表现上完全不像五六年前的手机  mate70系也是最后一道兼容安卓的华为mate了  虽然很多人都在等mate80  但目前鸿蒙生态并没完善 如果作为有工作需求的主力机 放弃80  选择70或者是等待鸿蒙生态完善之后再购买也是不错的选择  [灵机一动][灵机一动][灵机一动],0,3,技术问题讨论,0.966042935848236,正面,douyin
7523606097207935795,"哥，可以跟俺推荐手机吗，我预算两千五左右，不想买二手，要全新机
要求1：充电66W以上
       2：拍照好
       3：打游戏能支持90帧以上
3：内存256以上",6,0,产品功能体验,0.7539015412330627,正面,douyin
7514516041176056634,"女生
1.耐用 不发烫 不卡
2.拍照清晰好看 实况
3.续航好，充电快，一天一充
5.玩游戏性能要好
求推荐",3,0,产品功能体验,0.9907429814338684,正面,douyin
7521655481162302259,mate40pro还在用，发布的时候到现在了，啥都没换过[捂脸],1,3,技术问题讨论,0.1042272225022316,负面,douyin
7527622450482938681,mate30战队集合[泪奔],11,0,产品功能体验,0.9834889769554138,正面,douyin
7527222806946333455,我mate30pro用到现在都不卡,1,0,产品功能体验,0.6628168225288391,中性,douyin
7541519405873513276,我很感激国家的和平发展与努力，2015年初中毕业出来打工，第一份工资老板给我开了1500，到现在2025年我的基本工资是8500，这个期间我提升了学历，考了很多证，买的车。所以我很感激国家的和平发展，也很知足！[玫瑰][玫瑰][玫瑰],327,2,品牌竞争对比,0.9331279993057252,正面,douyin
7539474104614486784,坂田华为公司在2005年的时候，园区就建设得像皇家园林，小桥流水，亭台璇榭。内部拍摄的照片曾在富士康流传，我当年就在富士康，做梦都想去华为。华为太难进了，进去的员工几乎不会辞职。,27,1,品牌情感支持,0.7652299404144287,正面,douyin
